Sublanço,Hora,Probabilidade incidência
Monte Real - Monte Redondo,9,0.005479452
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,12,0.008219178
A41/A1 - Guetim,14,0.005479452
EN 303 - Valença,3,0.002739726
Caia - Fronteira do Caia,11,0.002739726
Rotunda - Lazarim,8,0.002739726
Elvas Poente - EN 246,13,0.002739726
Coimbra Norte (A14/A1) - Zombaria,13,0.005479452
Funchalinho - Entroc. Capuchos,20,0.002739726
A32/A41 - Olival,5,0.002739726
EN224 - EN227,15,0.005479452
Radial da Pontinha - Radial de Odivelas,1,0.010958904
Coimbra Norte (A14/A1) - Zombaria,6,0.002739726
A41/A1 - Guetim,21,0.002739726
Leiria Norte - Monte Real,12,0.005479452
Ponte de Lima Sul - Ponte de Lima Norte,16,0.005479452
Estoril - Alcabideche (A5/A16),2,0.002739726
Coina - Penalva,5,0.002739726
Alcácer do Sal - Grândola Norte,2,0.005479452
A2/A6/A13 - Vendas Novas,2,0.008219178
Rotunda 2 - Lazarim,17,0.002739726
Borba - Elvas Poente,1,0.021917808
Alcabideche (A5/A16) - Alvide,19,0.002739726
EN14 - EN 309,21,0.005479452
Évora Poente - Évora Nascente,3,0.01369863
A8/A9 - Bucelas (Zambujal),5,0.002739726
Penalva - Moita,6,0.002739726
Ponte de Lima Sul - Ponte de Lima Norte,3,0.002739726
Elvas Nascente - Caia,23,0.002739726
A14/A17 - Santa Eulália,23,0.002739726
Queluz - A9/A16,23,0.002739726
Salvaterra de Magos - EN118,2,0.008219178
Bucelas (Zambujal) - A9/A10,5,0.002739726
A14/A17 - Santa Eulália,8,0.005479452
Elvas Poente - EN 246,0,0.002739726
Salvaterra de Magos - EN118,5,0.005479452
Pegões - Santo Estevão,5,0.005479452
Monte Redondo - Guia,12,0.005479452
Casas Velhas (Universidade) - Funchalinho,20,0.002739726
A8/A9 - Bucelas (Zambujal),2,0.005479452
A10/A1 - Benavente,4,0.002739726
EN14 - EN 309,12,0.002739726
A4/A41 - ZIC,20,0.002739726
A32/A41 - Sandim,14,0.005479452
Elvas Central - Elvas Nascente,18,0.002739726
Gens - A41/A43,5,0.002739726
Santo Tirso - Famalicão,4,0.002739726
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),6,0.002739726
Canedo - A32/A41,23,0.002739726
Salvaterra de Magos - EN118,4,0.005479452
Rotunda Almada - Almada (IC20/A2),21,0.002739726
Marateca - A2/A6/A13,6,0.002739726
A33/A12 - Alcochete,0,0.002739726
Queluz - A9/A16,4,0.002739726
Palhais - Queimada,4,0.002739726
Aguiar de Sousa - A41/A43,22,0.002739726
Ponte de Lima Sul - Ponte de Lima Norte,20,0.002739726
EN 335 - Ançã,3,0.002739726
Montemor-o-Velho - EN 335,3,0.002739726
Alcabideche (A5/A16) - Alvide,20,0.002739726
EN 309 - EN 101,0,0.002739726
Laranjeiras - Coina com EN10 ,2,0.002739726
Rotunda Corvina - Rotunda Pera,8,0.002739726
Guetim - Espinho,14,0.002739726
Caia - Fronteira do Caia,19,0.002739726
Rotunda 1 - Rotunda 2,0,0.002739726
Lazarim - Botequim,5,0.002739726
Vendas Novas - Montemor-o-Novo Poente,2,0.002739726
Jaca - Santo Ovídio,3,0.002739726
Coimbra Norte (A14/A1) - Zombaria,20,0.002739726
Ermesinde - Valongo,4,0.002739726
Coina com EN10 - Penalva,1,0.002739726
Braga Oeste - EN 201,3,0.002739726
Louriçal - Marinha Ondas,5,0.002739726
A41/A1 - Guetim,4,0.002739726
Caia - Fronteira do Caia,13,0.002739726
Moita - Sarilhos,5,0.002739726
Braga Sul - Celeirós,10,0.002739726
A13/A10 - Salvaterra de Magos,22,0.002739726
Monsanto - Miraflores (A5/IC17),6,0.002739726
A41/A42 - Gandra,5,0.002739726
A9/A10 - Alverca,2,0.002739726
Radial da Pontinha - Radial de Odivelas,2,0.005479452
A41/A42 - Gandra,6,0.002739726
Figueira da Foz - Vila Verde,13,0.002739726
Coina com EN10 - Penalva,23,0.002739726
EN224 - EN227,5,0.002739726
Gondomar - Gens,5,0.002739726
Rotunda - Lazarim,12,0.002739726
Marateca - A2/A6/A13,1,0.002739726
Monte Real - Monte Redondo,1,0.002739726
A13/A10 - Salvaterra de Magos,7,0.002739726
Botequim - Palhais,12,0.002739726
Campo - A4/A41,5,0.002739726
Gondomar - Gens,10,0.002739726
A33/A12 - Alcochete,12,0.002739726
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,23,0.002739726
Entroc. Capuchos - IC20/ER377-2,15,0.002739726
IC20 (Inicio Operação) - Rotunda,13,0.002739726
Amarante Nascente - Geraldes,16,0.005479452
Leiria Norte - Monte Real,23,0.002739726
Leiria Norte - Monte Real,1,0.002739726
Vila Verde - A14/A17,10,0.002739726
Gião/Louredo - Canedo,6,0.002739726
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,3,0.005479452
Laranjeiras - Coina com EN10 ,23,0.002739726
Moita - Sarilhos,6,0.002739726
Botequim - Palhais,19,0.002739726
A41/A1 - Guetim,3,0.002739726
Argoncilhe - Nogueira,23,0.002739726
Castro Verde - Almodôvar,5,0.005479452
Vila Franca de Xira II - Vila Franca de Xira I,2,0.002739726
A41/A43 - Medas,5,0.002739726
ZIC - Aguiar de Sousa,6,0.002739726
Rotunda 1 - Rotunda 2,9,0.002739726
Penalva - Stº Antonio da Charneca,21,0.002739726
A41/A1 - Guetim,6,0.002739726
Santo Estevão - A13/A10,4,0.002739726
EN 101 - Circular Sul de Braga,13,0.002739726
Sandim - Argoncilhe,6,0.002739726
Amarante Poente - Amarante Nascente,14,0.005479452
Palhais - Queimada,3,0.002739726
A2/A6/A13 - Pegões,12,0.008219178
Almada (IC20/A2) - Hospital,4,0.002739726
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),14,0.002739726
Amarante Nascente - Geraldes,14,0.002739726
EN14 - EN 309,0,0.002739726
Rotunda Pera - Funchalinho,22,0.002739726
Rotunda - Lazarim,20,0.002739726
A10/A1 - Benavente,5,0.002739726
Mira Nó - Mira PV(limite concessão),17,0.002739726
Braga Sul - Braga Oeste,23,0.002739726
Rotunda Almada - Almada (IC20/A2),1,0.002739726
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),7,0.002739726
Elvas Nascente - Caia,18,0.002739726
Queimada - Belverde,2,0.002739726
Sandim - Argoncilhe,2,0.002739726
Sarilhos - Montijo,5,0.002739726
EN224 - EN227,8,0.002739726
Rotunda 1 - Rotunda 2,17,0.002739726
Elvas Central - Elvas Nascente,6,0.005479452
Elvas Central - Elvas Nascente,10,0.002739726
Hospital - Casas Velhas (Universidade),4,0.002739726
A41/A1 - Guetim,23,0.002739726
Leiria Norte - Monte Real,5,0.002739726
Guetim - Espinho,17,0.002739726
A10/A9 - Arruda dos Vinhos,2,0.002739726
Ponte de Lima Sul - Ponte de Lima Norte,21,0.002739726
Porto(VCI) - N12,4,0.002739726
Louriçal - Marinha Ondas,4,0.002739726
Lazarim - Botequim,2,0.002739726
Rotunda Corvina - Rotunda Pera,20,0.002739726
Rotunda Corvina - Rotunda Pera,0,0.002739726
Rotunda EN14 - EN14,14,0.002739726
A4/A41 - ZIC,7,0.002739726
Elvas Nascente - Caia,3,0.005479452
Almada (IC20/A2) - Hospital,3,0.002739726
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),8,0.002739726
Queluz - A9/A16,3,0.005479452
PLLN - A1/A10,6,0.002739726
Lazarim - Botequim,3,0.002739726
Guetim - Espinho,21,0.002739726
Rotunda Almada - Almada (IC20/A2),2,0.002739726
Marinha Ondas - A17/14 Figueira da Foz,5,0.002739726
Hospital - Casas Velhas (Universidade),15,0.002739726
Entroc. Capuchos - IC20/ER377-2,8,0.002739726
Pinhal Novo - A12/A2,3,0.002739726
Botequim - Palhais,22,0.002739726
Belverde - Laranjeiras,3,0.002739726
Alvide - Cascais,3,0.002739726
Radial de Odivelas - A8/A9,4,0.002739726
Alcochete - EN 118,4,0.002739726
A1/A10 - Carregado,3,0.002739726
Rotunda Almada - Almada (IC20/A2),14,0.002739726
Vila Verde - A14/A17,8,0.002739726
Amarante Poente - Amarante Nascente,8,0.002739726
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),22,0.002739726
Tocha - Mira Nó,2,0.002739726
Gandra - A4/A41,3,0.002739726
EN14 - EN 309,7,0.002739726
Funchalinho - Entroc. Capuchos,23,0.002739726
Rotunda Almada - Almada (IC20/A2),4,0.002739726
Figueira da Foz - Vila Verde,5,0.002739726
A41/A42 - Gandra,20,0.002739726
Gandra - A4/A41,2,0.002739726
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),5,0.002739726
A8/A9 - Bucelas (Zambujal),4,0.002739726
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,5,0.002739726
Coimbra Norte (A14/A1) - Zombaria,7,0.002739726
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),0,0.002739726
EN 309 - EN 101,13,0.002739726
Gondomar - Gens,12,0.002739726
Celeirós - EN14,1,0.002739726
Montemor-o-Novo Nascente - Évora Poente,4,0.005479452
Celeirós - EN14,12,0.002739726
Amarante Nascente - Geraldes,12,0.002739726
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),3,0.002739726
A10/A9 - Arruda dos Vinhos,6,0.002739726
A32/A41 - Sandim,12,0.002739726
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),21,0.002739726
Guia - Louriçal,2,0.002739726
Marateca - A2/A6/A13,3,0.002739726
Elvas Poente - EN 246,18,0.002739726
A9/A16 - Radial da Pontinha,1,0.002739726
A33/A12 - Alcochete,6,0.002739726
Radial de Odivelas - A8/A9,2,0.005479452
A4/A41 - ZIC,14,0.002739726
Figueira da Foz - Vila Verde,21,0.002739726
Sarilhos - Montijo,6,0.002739726
S.B. Messines - Paderne (A22),4,0.005479452
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),20,0.002739726
Montemor-o-Novo Nascente - Évora Poente,5,0.002739726
Belverde - Laranjeiras,20,0.002739726
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),1,0.002739726
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),13,0.002739726
Rotunda - Lazarim,19,0.002739726
Rotunda Pera - Funchalinho,16,0.002739726
Funchalinho - Rotunda 1,2,0.002739726
Sandim - Argoncilhe,23,0.002739726
A41/A1 - Guetim,2,0.002739726
Coina - Penalva,1,0.002739726
Rotunda Pera - Funchalinho,10,0.002739726
A41/A42 - Gandra,18,0.002739726
EN224 - EN227,19,0.002739726
EN 227 - Feira/Mansores,3,0.002739726
Canedo - A32/A41,4,0.002739726
Funchalinho - Entroc. Capuchos,16,0.002739726
Tocha - Mira Nó,1,0.002739726
Coina com EN10 - Penalva,3,0.002739726
Palhais - Queimada,5,0.002739726
A9/A16 - Radial da Pontinha,3,0.005479452
EN 309 - EN 101,22,0.002739726
Nogueira - A41/A1,14,0.002739726
Celeirós - EN14,0,0.002739726
S.B. Messines - Paderne (A22),3,0.002739726
Alcabideche (A5/A16) - Alvide,21,0.002739726
Guia - Louriçal,1,0.002739726
IC20 (Inicio Operação) - Rotunda,12,0.002739726
EN 309 - EN 101,20,0.002739726
EN 309 - EN 101,18,0.002739726
Cartaxo - Santarém,3,0.002739726
A9/A16 - Radial da Pontinha,5,0.002739726
Entroc. Capuchos - IC20/ER377-2,14,0.002739726
A4/A41 - ZIC,15,0.002739726
Montemor-o-Velho - EN 335,18,0.002739726
Amarante Nascente - Geraldes,23,0.002739726
Amarante Nascente - Geraldes,9,0.002739726
Rotunda Almada - Almada (IC20/A2),18,0.002739726
Rotunda Almada - Almada (IC20/A2),12,0.002739726
Alcabideche (A5/A16) - Alvide,22,0.002739726
Amarante Nascente - Geraldes,6,0.002739726
Valongo - Campo,3,0.002739726
A9/A10 - Alverca,22,0.002739726
Lazarim - Botequim,23,0.002739726
Montijo (A12/A33) - Pinhal Novo,4,0.002739726
Rotunda Pera - Funchalinho,21,0.002739726
Palmela - A2/A12,3,0.002739726
Évora Nascente - Estremoz,6,0.002739726
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),17,0.002739726
Belverde - Laranjeiras,4,0.002739726
Braga Sul - Celeirós,9,0.002739726
Coina - Penalva,2,0.002739726
Alcochete - EN 118,16,0.002739726
Rotunda EN14 - EN14,19,0.002739726
Estremoz - Borba,6,0.002739726
Elvas Central - Elvas Nascente,0,0.002739726
EN 227 - Feira/Mansores,22,0.002739726
Rotunda Almada - Almada (IC20/A2),9,0.002739726
Rotunda Trafaria - Rotunda Corvina,16,0.002739726
Santo Estevão - A13/A10,5,0.002739726
Rotunda 2 - Lazarim,18,0.002739726
EN 101 - Circular Sul de Braga,16,0.002739726
Nogueira - A41/A1,2,0.002739726
Santa Eulália - Montemor-o-Velho,2,0.002739726
Guia - Louriçal,4,0.002739726
Palmela - A2/A12,4,0.002739726
Guetim - Espinho,13,0.002739726
Nogueira - A41/A1,20,0.002739726
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),7,0.002739726
Mira Nó - Mira PV(limite concessão),2,0.002739726
Benavente - A10/A13,6,0.002739726
Braga Sul - Celeirós,21,0.002739726
Montijo - A33/A12,22,0.002739726
Vila Verde - A14/A17,23,0.002739726
A41/A42 - Gandra,17,0.002739726
Alcochete - EN 118,18,0.002739726
Feiteira - Carvalhos,4,0.002739726
Estoril - Alcabideche (A5/A16),5,0.002739726
Botequim - Palhais,7,0.002739726
Vendas Novas - Montemor-o-Novo Poente,3,0.002739726
Ponte de Lima Sul - Ponte de Lima Norte,7,0.002739726
IC20 (Inicio Operação) - Rotunda,15,0.002739726
EN224 - EN227,2,0.002739726
Medas - A32/A41,2,0.002739726
S.B. Messines - Paderne (A22),1,0.002739726
